0.194006	 -0.011026	 0.492597	 0.194006	 -0.011026	 0.492597	 
0.194006	 -0.010869	 0.492597	 0.194006	 -0.011025	 0.492597	 
0.194006	 -0.010712	 0.492597	 0.194006	 -0.011025	 0.492597	 
0.194006	 -0.010555	 0.492598	 0.194006	 -0.011026	 0.492598	 
0.194006	 -0.010398	 0.492598	 0.194005	 -0.011027	 0.492596	 
0.194006	 -0.010241	 0.492599	 0.194006	 -0.011026	 0.492597	 
0.194006	 -0.010083	 0.492599	 0.194007	 -0.011026	 0.492595	 
0.194006	 -0.009926	 0.492600	 0.194007	 -0.011025	 0.492595	 
0.194006	 -0.009769	 0.492601	 0.194007	 -0.011026	 0.492596	 
0.194006	 -0.009612	 0.492602	 0.194006	 -0.011026	 0.492596	 
0.194006	 -0.009455	 0.492603	 0.194006	 -0.011026	 0.492596	 
0.194006	 -0.009298	 0.492605	 0.194004	 -0.011025	 0.492595	 
0.194006	 -0.009141	 0.492606	 0.194004	 -0.011026	 0.492593	 
0.194006	 -0.008984	 0.492607	 0.194003	 -0.011026	 0.492596	 
0.194006	 -0.008827	 0.492609	 0.194003	 -0.011024	 0.492596	 
0.194006	 -0.008670	 0.492611	 0.194002	 -0.011026	 0.492595	 
0.194006	 -0.008513	 0.492613	 0.194002	 -0.011024	 0.492597	 
0.194006	 -0.008356	 0.492615	 0.194000	 -0.011024	 0.492599	 
0.194006	 -0.008199	 0.492617	 0.194000	 -0.011023	 0.492599	 
0.194006	 -0.008042	 0.492619	 0.194000	 -0.011023	 0.492601	 
0.194006	 -0.007884	 0.492622	 0.194000	 -0.011022	 0.492601	 
0.194006	 -0.007727	 0.492624	 0.194000	 -0.011021	 0.492600	 
0.194006	 -0.007570	 0.492627	 0.193999	 -0.011020	 0.492602	 
0.194006	 -0.007413	 0.492630	 0.193999	 -0.011016	 0.492602	 
0.194006	 -0.007256	 0.492633	 0.193998	 -0.011016	 0.492602	 
0.194006	 -0.007099	 0.492636	 0.193998	 -0.011014	 0.492604	 
0.194006	 -0.006942	 0.492639	 0.193998	 -0.011010	 0.492605	 
0.194006	 -0.006785	 0.492642	 0.193997	 -0.011006	 0.492602	 
0.194006	 -0.006628	 0.492645	 0.193998	 -0.011003	 0.492603	 
0.194006	 -0.006471	 0.492649	 0.193998	 -0.010997	 0.492603	 
0.194006	 -0.006314	 0.492653	 0.193998	 -0.010993	 0.492607	 
0.194006	 -0.006157	 0.492656	 0.193998	 -0.010986	 0.492605	 
0.194006	 -0.006000	 0.492660	 0.193998	 -0.010978	 0.492607	 
0.194006	 -0.005843	 0.492664	 0.193997	 -0.010969	 0.492609	 
0.194006	 -0.005686	 0.492668	 0.193998	 -0.010963	 0.492610	 
0.194006	 -0.005529	 0.492673	 0.193998	 -0.010951	 0.492611	 
0.194006	 -0.005372	 0.492677	 0.193997	 -0.010943	 0.492611	 
0.194006	 -0.005215	 0.492682	 0.193996	 -0.010934	 0.492609	 
0.194006	 -0.005058	 0.492686	 0.193996	 -0.010921	 0.492614	 
0.194006	 -0.004901	 0.492691	 0.193996	 -0.010911	 0.492613	 
0.194006	 -0.004744	 0.492696	 0.193996	 -0.010900	 0.492615	 
0.194006	 -0.004587	 0.492701	 0.193996	 -0.010885	 0.492614	 
0.194006	 -0.004430	 0.492706	 0.193996	 -0.010872	 0.492615	 
0.194006	 -0.004273	 0.492711	 0.193996	 -0.010860	 0.492616	 
0.194006	 -0.004116	 0.492716	 0.193995	 -0.010840	 0.492618	 
0.194006	 -0.003959	 0.492722	 0.193995	 -0.010826	 0.492619	 
0.194006	 -0.003802	 0.492728	 0.193994	 -0.010811	 0.492621	 
0.194006	 -0.003645	 0.492733	 0.193995	 -0.010787	 0.492621	 
0.194006	 -0.003488	 0.492739	 0.193995	 -0.010770	 0.492624	 
0.194006	 -0.003331	 0.492745	 0.193995	 -0.010753	 0.492625	 
0.194006	 -0.003174	 0.492751	 0.193996	 -0.010728	 0.492624	 
0.194006	 -0.003017	 0.492757	 0.193995	 -0.010707	 0.492627	 
0.194006	 -0.002860	 0.492764	 0.193996	 -0.010689	 0.492626	 
0.194006	 -0.002703	 0.492770	 0.193997	 -0.010662	 0.492629	 
0.194006	 -0.002546	 0.492777	 0.193997	 -0.010640	 0.492626	 
0.194006	 -0.002389	 0.492784	 0.193998	 -0.010617	 0.492631	 
0.194006	 -0.002232	 0.492790	 0.193999	 -0.010587	 0.492633	 
0.194006	 -0.002075	 0.492797	 0.194000	 -0.010563	 0.492633	 
0.194006	 -0.001918	 0.492805	 0.194000	 -0.010537	 0.492634	 
0.194006	 -0.001762	 0.492812	 0.194000	 -0.010502	 0.492636	 
0.194006	 -0.001605	 0.492819	 0.194001	 -0.010476	 0.492635	 
0.194006	 -0.001448	 0.492827	 0.194002	 -0.010451	 0.492637	 
0.194006	 -0.001291	 0.492834	 0.194003	 -0.010412	 0.492639	 
0.194006	 -0.001134	 0.492842	 0.194002	 -0.010386	 0.492642	 
0.194006	 -0.000977	 0.492850	 0.194004	 -0.010319	 0.492644	 
0.194006	 -0.000820	 0.492858	 0.194005	 -0.010286	 0.492646	 
0.194006	 -0.000663	 0.492866	 0.194006	 -0.010256	 0.492647	 
0.194006	 -0.000506	 0.492874	 0.194007	 -0.010213	 0.492648	 
0.194006	 -0.000350	 0.492882	 0.194007	 -0.010180	 0.492651	 
0.194006	 -0.000193	 0.492891	 0.194007	 -0.010150	 0.492656	 
0.194006	 -0.000036	 0.492899	 0.194008	 -0.010101	 0.492655	 
0.194006	 0.000121	 0.492908	 0.194009	 -0.010066	 0.492658	 
0.194006	 0.000278	 0.492917	 0.194009	 -0.010031	 0.492660	 
0.194006	 0.000435	 0.492926	 0.194011	 -0.009978	 0.492661	 
0.194006	 0.000591	 0.492935	 0.194012	 -0.009941	 0.492664	 
0.194006	 0.000748	 0.492944	 0.194012	 -0.009902	 0.492667	 
0.194006	 0.000905	 0.492953	 0.194014	 -0.009848	 0.492669	 
0.194006	 0.001062	 0.492963	 0.194015	 -0.009807	 0.492672	 
0.194006	 0.001219	 0.492972	 0.194015	 -0.009767	 0.492675	 
0.194006	 0.001375	 0.492982	 0.194017	 -0.009708	 0.492675	 
0.194006	 0.001532	 0.492992	 0.194017	 -0.009664	 0.492679	 
0.194006	 0.001689	 0.493002	 0.194019	 -0.009621	 0.492681	 
0.194006	 0.001846	 0.493012	 0.194020	 -0.009558	 0.492683	 
0.194006	 0.002002	 0.493022	 0.194021	 -0.009512	 0.492686	 
0.194006	 0.002159	 0.493032	 0.194022	 -0.009463	 0.492689	 
