-0.257460	 0.100760	 -0.055922	 0.117590	 0.003163	 0.023860	 0.000609	
-0.252636	 0.105030	 -0.052690	 0.114741	 0.002919	 0.023498	 0.000600	
-0.244901	 0.077996	 -0.047390	 0.132100	 0.003037	 0.025766	 0.000574	
-0.241598	 0.059607	 -0.044926	 0.140367	 0.003020	 0.026880	 0.000547	
-0.244495	 0.098531	 -0.045431	 0.119685	 0.002664	 0.024183	 0.000581	
-0.243878	 0.107210	 -0.045103	 0.118150	 0.002609	 0.023938	 0.000553	
-0.251056	 0.090440	 -0.052262	 0.126507	 0.003158	 0.025140	 0.000587	
-0.257320	 0.066122	 -0.058405	 0.133004	 0.003540	 0.026099	 0.000598	
-0.240829	 0.057938	 -0.045002	 0.140214	 0.003001	 0.026951	 0.000536	
-0.263313	 0.115672	 -0.060833	 0.117394	 0.003464	 0.023792	 0.000619	
-0.240411	 0.090394	 -0.042371	 0.133927	 0.002840	 0.025820	 0.000534	
-0.240703	 0.086707	 -0.043781	 0.130429	 0.002802	 0.025565	 0.000548	
-0.243766	 0.103098	 -0.045267	 0.117980	 0.002566	 0.024087	 0.000548	
-0.257699	 0.095414	 -0.057536	 0.127572	 0.003451	 0.025224	 0.000595	
-0.254818	 0.121278	 -0.053713	 0.116847	 0.003074	 0.023695	 0.000583	
-0.204245	 0.115688	 -0.012599	 0.114896	 0.000774	 0.023612	 0.000412	
-0.221532	 0.102944	 -0.027330	 0.122078	 0.001781	 0.024453	 0.000489	
-0.206708	 0.108227	 -0.014977	 0.122012	 0.001064	 0.024463	 0.000410	
-0.226092	 0.113821	 -0.030043	 0.120005	 0.001861	 0.024166	 0.000488	
-0.238530	 0.120044	 -0.039923	 0.115513	 0.002299	 0.023530	 0.000529	
-0.232799	 0.024027	 -0.040365	 0.158378	 0.003120	 0.029294	 0.000510	
-0.236738	 0.058061	 -0.041866	 0.144641	 0.002923	 0.027464	 0.000512	
-0.245722	 0.054923	 -0.049743	 0.144249	 0.003342	 0.027424	 0.000552	
-0.246035	 0.050270	 -0.049723	 0.147076	 0.003379	 0.027786	 0.000552	
-0.233184	 0.076511	 -0.037793	 0.129003	 0.002312	 0.025611	 0.000497	
-0.251187	 0.069899	 -0.052930	 0.136004	 0.003335	 0.026382	 0.000577	
-0.248918	 0.073119	 -0.051435	 0.138096	 0.003305	 0.026537	 0.000545	
-0.237675	 0.087087	 -0.040574	 0.128454	 0.002560	 0.025353	 0.000536	
-0.246651	 0.104325	 -0.047458	 0.118197	 0.002685	 0.023984	 0.000551	
-0.252606	 0.091555	 -0.053429	 0.125996	 0.003147	 0.025013	 0.000562	
-0.239779	 0.088496	 -0.042218	 0.127073	 0.002600	 0.025143	 0.000540	
-0.248165	 0.109406	 -0.048482	 0.117483	 0.002767	 0.023818	 0.000568	
-0.254054	 0.107065	 -0.053780	 0.118146	 0.003063	 0.023900	 0.000591	
-0.246555	 0.116631	 -0.046603	 0.112312	 0.002534	 0.023225	 0.000552	
-0.246529	 0.101153	 -0.047469	 0.121410	 0.002727	 0.024387	 0.000539	
-0.239438	 0.104355	 -0.041911	 0.118083	 0.002384	 0.023991	 0.000534	
-0.242814	 0.101010	 -0.044373	 0.121617	 0.002609	 0.024349	 0.000536	
-0.250865	 0.104447	 -0.051158	 0.117767	 0.002927	 0.023893	 0.000591	
-0.249357	 0.083742	 -0.050968	 0.129205	 0.003089	 0.025419	 0.000560	
-0.256723	 0.109871	 -0.055483	 0.115190	 0.003077	 0.023526	 0.000593	
-0.240761	 0.107301	 -0.042184	 0.117080	 0.002440	 0.023756	 0.000555	
-0.250525	 0.117774	 -0.049630	 0.109947	 0.002600	 0.022899	 0.000558	
-0.249668	 0.095946	 -0.050177	 0.120486	 0.002885	 0.024315	 0.000578	
-0.243907	 0.114471	 -0.044221	 0.113096	 0.002408	 0.023294	 0.000544	
-0.270704	 0.113122	 -0.067005	 0.111543	 0.003601	 0.023118	 0.000641	
-0.243309	 0.105899	 -0.044597	 0.118150	 0.002571	 0.023911	 0.000550	
-0.232364	 0.108131	 -0.035175	 0.115350	 0.001993	 0.023570	 0.000521	
-0.245240	 0.122056	 -0.045108	 0.109655	 0.002471	 0.022770	 0.000578	
-0.258107	 0.125446	 -0.055840	 0.106553	 0.002895	 0.022478	 0.000593	
-0.248306	 0.126051	 -0.047787	 0.107235	 0.002524	 0.022478	 0.000580	
-0.252542	 0.100733	 -0.053358	 0.118784	 0.003016	 0.024014	 0.000576	
-0.245437	 0.097036	 -0.047037	 0.118824	 0.002726	 0.024061	 0.000581	
-0.259884	 0.110199	 -0.058126	 0.115699	 0.003245	 0.023529	 0.000604	
-0.249155	 0.102445	 -0.049702	 0.117351	 0.002753	 0.023901	 0.000560	
-0.234971	 0.085099	 -0.039077	 0.125977	 0.002419	 0.025021	 0.000531	
-0.239941	 0.099055	 -0.041987	 0.120097	 0.002473	 0.024187	 0.000547	
-0.248722	 0.102432	 -0.049452	 0.116743	 0.002815	 0.023753	 0.000592	
-0.247735	 0.094601	 -0.049124	 0.124919	 0.002944	 0.024700	 0.000559	
-0.249422	 0.099659	 -0.049750	 0.120067	 0.002905	 0.024208	 0.000589	
-0.261052	 0.103569	 -0.059589	 0.120242	 0.003435	 0.024122	 0.000615	
-0.239637	 0.125676	 -0.040091	 0.106633	 0.002142	 0.022429	 0.000559	
-0.302551	 0.101723	 -0.093626	 0.120092	 0.005224	 0.024071	 0.000755	
-0.288079	 0.089985	 -0.082406	 0.126826	 0.004760	 0.024940	 0.000694	
-0.269928	 0.092322	 -0.067838	 0.125321	 0.003990	 0.024761	 0.000649	
