0.031212	-1.5175	0.031202	1.104	-0.021831	0.17153	0.0076726	-0.00063697	0.00013481
0.032522	-1.5116	0.032512	1.0934	-0.021354	0.16773	0.0078843	-0.00063697	0.00013481
0.033226	-1.4928	0.033216	1.0712	-0.02067	0.16136	0.008138	-0.00063697	0.00013481
0.034634	-1.4848	0.034624	1.059	-0.020141	0.15727	0.0083413	-0.00063697	0.00013481
0.03612	-1.476	0.036109	1.0462	-0.019588	0.15309	0.0085405	-0.00063697	0.00013481
0.037531	-1.4661	0.03752	1.0324	-0.019022	0.14871	0.0087415	-0.00063697	0.00013481
0.038917	-1.4554	0.038907	1.0181	-0.018445	0.14424	0.0089406	-0.00063697	0.00013481
0.040319	-1.4438	0.040309	1.0031	-0.01785	0.13965	0.0091355	-0.00063697	0.00013481
0.041731	-1.4311	0.04172	0.98715	-0.017231	0.13488	0.0093279	-0.00063697	0.00013481
0.043123	-1.4177	0.043113	0.97075	-0.016604	0.13006	0.0095154	-0.00063697	0.00013481
0.044561	-1.4033	0.044551	0.95354	-0.01595	0.12508	0.0097011	-0.00063697	0.00013481
0.046011	-1.388	0.046001	0.93575	-0.015282	0.12004	0.0098785	-0.00063697	0.00013481
0.047469	-1.3718	0.047459	0.91727	-0.014596	0.11487	0.010055	-0.00063697	0.00013481
0.048528	-1.3466	0.048517	0.88878	-0.013699	0.10695	0.01034	-0.00063697	0.00013481
0.05046	-1.3287	0.050449	0.86914	-0.012921	0.10165	0.010491	-0.00063697	0.00013481
0.052001	-1.3099	0.05199	0.84892	-0.012183	0.09625	0.010646	-0.00063697	0.00013481
0.053385	-1.2907	0.053375	0.82848	-0.011462	0.090843	0.010799	-0.00063697	0.00013481
0.054865	-1.2704	0.054855	0.80722	-0.010708	0.085334	0.010941	-0.00063697	0.00013481
0.056347	-1.2496	0.056337	0.78573	-0.0099489	0.079814	0.011078	-0.00063697	0.00013481
0.057829	-1.228	0.057819	0.76377	-0.0091794	0.074253	0.011206	-0.00063697	0.00013481
0.05928	-1.2057	0.059271	0.74147	-0.0084067	0.068685	0.011327	-0.0012202	0.00042316
0.06076	-1.1828	0.06075	0.71871	-0.0076191	0.063058	0.011441	-0.0012202	0.00042316
0.062229	-1.1592	0.06222	0.6957	-0.0068289	0.057475	0.011542	-0.0012202	0.00042316
0.063622	-1.1347	0.063613	0.67212	-0.0060361	0.051836	0.011636	-0.0012202	0.00042316
0.065059	-1.1053	0.065049	0.64097	-0.0050242	0.04363	0.011879	-0.0012202	0.00042316
0.067447	-1.0795	0.067437	0.61692	-0.0040852	0.038062	0.011927	-0.0012202	0.00042316
0.068807	-1.0534	0.068797	0.59286	-0.00329	0.032586	0.011983	-0.0012202	0.00042316
0.070194	-1.0265	0.070185	0.56846	-0.0024834	0.027111	0.012028	-0.0012202	0.00042316
0.071495	-0.99929	0.071487	0.54405	-0.0016904	0.021728	0.012061	-0.0012202	0.00042316
0.072839	-0.97148	0.07283	0.5194	-0.00088689	0.01637	0.012082	-0.0012202	0.00042316
0.074061	-0.94308	0.074053	0.49463	-9.9225e-05	0.011099	0.012089	-0.0012202	0.00042316
0.075359	-0.91451	0.075352	0.46997	0.00069492	0.0059244	0.012083	-0.0012202	0.00042316
0.07653	-0.88525	0.076523	0.44508	0.0014755	0.00080296	0.012065	-0.0012202	0.00042316
0.078304	-0.85584	0.078295	0.4153	0.0024947	-0.006736	0.012247	-0.0012202	0.00042316
0.080873	-0.82578	0.080865	0.39039	0.0034654	-0.011665	0.01217	-0.0012202	0.00042316
0.081946	-0.79547	0.081938	0.3656	0.004225	-0.016478	0.012112	-0.0012202	0.00042316
0.083119	-0.76505	0.083111	0.34102	0.0049912	-0.021152	0.012037	-0.0012202	0.00042316
0.084123	-0.73417	0.084116	0.31645	0.0057322	-0.025715	0.011949	-0.0012202	0.00042316
0.085054	-0.7029	0.085047	0.29186	0.0064618	-0.030187	0.011848	-0.0012202	0.00042316
0.086082	-0.6718	0.086076	0.26773	0.0071918	-0.034472	0.011731	-0.0012202	0.00042316
0.086969	-0.64023	0.086963	0.24359	0.0079006	-0.038647	0.0116	-0.0018332	0.00083967
0.088607	-0.61017	0.0886	0.21574	0.0088411	-0.045072	0.011678	-0.0018332	0.00083967
0.091196	-0.57837	0.091189	0.19216	0.009767	-0.048906	0.011478	-0.0018332	0.00083967
0.091922	-0.54637	0.091916	0.16881	0.010428	-0.052582	0.011299	-0.0018332	0.00083967
0.092691	-0.5141	0.092685	0.14568	0.011087	-0.056081	0.0111	-0.0018332	0.00083967
0.093326	-0.48195	0.093321	0.123	0.011714	-0.059384	0.010888	-0.0018332	0.00083967
0.09386	-0.44962	0.093856	0.10054	0.01232	-0.062528	0.01066	-0.0018332	0.00083967
0.094301	-0.41711	0.094298	0.078424	0.012902	-0.065462	0.010413	-0.0018332	0.00083967
0.095528	-0.38806	0.095523	0.053869	0.013691	-0.070491	0.010391	-0.0018332	0.00083967
0.097878	-0.3556	0.097874	0.032428	0.014516	-0.073096	0.010075	-0.0018332	0.00083967
0.098174	-0.32323	0.09817	0.011327	0.015048	-0.075557	0.0097909	-0.0018332	0.00083967
0.098442	-0.29104	0.098439	-0.0094335	0.015567	-0.07789	0.0094981	-0.0018332	0.00083967
0.098618	-0.25873	0.098616	-0.029971	0.016066	-0.080082	0.0091926	-0.0018332	0.00083967
0.098668	-0.22666	0.098667	-0.050054	0.016535	-0.082105	0.008878	-0.0018332	0.00083967
0.099793	-0.19909	0.09979	-0.071871	0.017234	-0.086134	0.0087914	-0.0018332	0.00083967
0.10203	-0.16756	0.10203	-0.091042	0.01798	-0.087836	0.008411	-0.0018332	0.00083967
0.10189	-0.13585	0.10189	-0.1101	0.018394	-0.08944	0.0080678	-0.0018332	0.00083967
0.10172	-0.10447	0.10172	-0.1286	0.018788	-0.090841	0.0077118	-0.0018332	0.00083967
0.10159	-0.073446	0.10159	-0.14664	0.019174	-0.0921	0.0073476	-0.0018332	0.00083967
0.10117	-0.042764	0.10117	-0.16422	0.019509	-0.093217	0.0069814	-0.0018332	0.00083967
0.10225	-0.016911	0.10225	-0.18341	0.020131	-0.096361	0.0068426	-0.0022327	0.0013207
0.10439	0.013268	0.10439	-0.20008	0.020794	-0.097147	0.0064015	-0.0022327	0.0013207
0.10386	0.043216	0.10386	-0.2163	0.021075	-0.097763	0.0060032	-0.0022327	0.0013207
0.10323	0.072624	0.10323	-0.23183	0.021325	-0.09817	0.0055961	-0.0022327	0.0013207
0.10248	0.1018	0.10248	-0.24691	0.021544	-0.098408	0.0051794	-0.0022327	0.0013207
0.10294	0.12602	0.10294	-0.26291	0.021989	-0.10036	0.0049704	-0.0022327	0.0013207
0.10439	0.15441	0.10439	-0.27696	0.022486	-0.10028	0.0044916	-0.0022327	0.0013207
0.10336	0.18257	0.10337	-0.29056	0.022626	-0.10003	0.0040514	-0.0022327	0.0013207
